7491,3076.75,3631.68,2740.57
7492,3127.21,3698.03,2760.85
7493,3188.72,3798.96,2786.31
7494,3265.31,3905.79,2837.36
7495,3351.57,4002.81,2917.92
7496,3434.38,4087.43,2995.47
7497,3515.91,4178.58,3065.81
7498,3588.15,4269.9,3165.44
7499,3638.56,4333.1,3242.84
7500,3673.46,4364.12,3300.57
7501,3698.37,4412.3,3303.24
7502,3723.64,4475.55,3312.96
7503,3761.04,4553.61,3319.28
7504,3804.89,4625.08,3347.1
7505,3856.24,4656.98,3406.82
7506,3922.67,4710.71,3461.67
7507,3995.82,4813.12,3473.16
7508,4067.88,4889.12,3492.06
7509,4137.23,4937.33,3597.54
7510,4195.09,4957.62,3726.84
7511,4234.17,5039.44,3781.32
7512,4255.91,5075.4,3836.92
7513,4262.73,5088.61,3857.08
7514,4253.93,5112.08,3839.61
7515,4236.84,5115.18,3832.03
7516,4227.59,5099.29,3795.57
7517,4232.75,5039.94,3803.96
7518,4257.14,4984.11,3817.29
7519,4307.34,5026.86,3899.16
7520,4379.42,5136.55,3926.87
7521,4474.37,5288.44,3980.1
7522,4582.57,5447.42,4057.62
7523,4678.94,5523.95,4154.91
7524,4761.7,5554.13,4280.4
7525,4822.94,5627.58,4357.73
7526,4847.15,5709.17,4373.23
7527,4854.45,5725.21,4363.85
7528,4856.77,5754.26,4359.11
7529,4849.72,5748.6,4375.79
7530,4845.63,5730.55,4365.13
7531,4848.61,5724.94,4359.3
7532,4863.36,5739.96,4375.39
7533,4898.59,5761.16,4421.97
7534,4932.51,5766.78,4454.9
7535,4945.07,5786.64,4485.35
7536,4939.45,5827.4,4493.21
7537,4918.17,5829.62,4430.97
7538,4889.21,5775.68,4426.9
7539,4856.47,5692.93,4407.59
7540,4811.67,5631.99,4364.4
7541,4755.55,5625.31,4285.56
7542,4694.14,5592.02,4214.16
7543,4639.45,5486.59,4193
7544,4602.94,5351.04,4195.42
7545,4577.16,5229.89,4205.64
7546,4557.59,5185.6,4153.35
7547,4544.67,5187.95,4180.28
7548,4533.82,5139.01,4168.44
7549,4541.73,5062.2,4177.6
7550,4591.14,5098.24,4213.05
7551,4669.87,5168.53,4246.59
7552,4756.79,5233.77,4338.99
7553,4842.16,5274.59,4444.29
7554,4913.66,5348.84,4548.39
7555,4973.19,5362.86,4645.13
7556,5020.26,5361.64,4705.63
7557,5041.36,5393.62,4755.51
7558,5053.1,5430.39,4745.15
7559,5071.61,5434.16,4740.4
7560,5092.04,5469.17,4788.79
7561,5124.27,5539.81,4796.81
7562,5169.06,5552.86,4815.44
7563,5218.01,5614.88,4867.6
7564,5270.61,5653.23,4910.07
7565,5319.42,5671.15,4947.71
7566,5370.06,5709.83,4973.5
7567,5432.41,5771.45,5060.17
7568,5509.3,5868.79,5137.48
7569,5614.51,5955.84,5251.8
7570,5754.82,6113.14,5360
7571,5935.55,6395.52,5464.86
7572,6150.35,6636.17,5617.26
7573,6370.47,6849.47,5805.67
7574,6597.11,7074.63,6032.3
7575,6831.19,7324.46,6310.97
7576,7050.97,7577.67,6502.22
7577,7267.62,7817.13,6676.96
7578,7514.86,8291.51,6916.87
7579,7845.91,9154.01,7139.81
7580,8303.38,10162.22,7339.45
7581,8870.4,11072.5,7545.07
7582,9496.77,11700.12,7846.46
7583,10117.84,12141.49,8252.35
7584,10685.62,12567.65,8474.22
7585,11159.92,12844.2,8763.41
7586,11505.65,12935.71,9074.12
7587,11744.23,13049.65,9485.97
7588,11908.18,13099.19,10029.81
7589,12045.5,13064.97,10629.55
7590,12221.95,13120.33,11087.19
7591,12466.17,13437.73,11372.33
7592,12845.16,14077.04,11617.15
7593,13369.68,14867,11929.01
7594,13944.49,15523.02,12420.14
7595,14567.66,16116.71,13052.8
7596,15239.39,16792.06,13566.23
7597,15918.31,17612.84,14214.76
7598,16653.17,18653.07,14819.84
7599,17461.27,19675.54,15630.92
7600,18350.49,20594.35,16348.05
7601,19369.7,21736.37,17058.57
7602,20470.31,22989.03,17770.36
7603,21626.65,24255.88,18855.36
7604,22870.08,25872.78,20176.91
7605,24115.64,27406.98,21507.04
7606,25271.39,28588.21,22627.96
7607,26295.18,29306.75,23834.17
7608,27097.48,29850.65,25056.63
7609,27654.44,30263.63,25785.88
7610,28038.81,30758.63,26140.63
7611,28285.38,31140.94,26328.11
7612,28440.72,31262.63,26392.36
7613,28624.53,31190.27,26691.5
7614,28870.67,31097.32,26827.74
7615,29117.99,31052.33,27036.83
7616,29350.5,31169.49,27233.32
7617,29511.54,31384.91,27875.14
7618,29540.2,31748.54,27843.61
7619,29498.36,31818.3,27702.24
7620,29329.77,31565.6,27670.96
7621,28921.07,31471.96,26792.45
7622,28381.85,31149.64,25649.45
7623,27769.73,30814.95,24856.8
7624,27082.2,30242.96,24514.61
7625,26507.18,29291.85,24196.46
7626,26101.17,28488.79,24071.14
7627,25783.9,28187.54,23955.54
7628,25630.02,27957.79,23768.74
7629,25615.28,27626.5,23751.56
7630,25617.58,27393.28,23834.2
7631,25623.83,27484.98,23986.15
7632,25542.27,27453.45,23917.68
7633,25303.42,27550.96,23312.82
7634,24993.95,27206.19,23004.89
7635,24643.38,26949.47,22857.75
7636,24289.28,26600.73,22670.5
7637,24002.15,25949.13,22556.86
7638,23752.63,25527.86,22229.39
7639,23521.91,25084.78,22048.36
7640,23292.41,24784.42,21852.7
7641,23030.21,24674.1,21464.98
7642,22746.02,24532.21,20995.59
7643,22412.42,24331.27,20614.89
7644,22042.41,24190.9,20385.48
7645,21690.51,23649.33,20008.81
7646,21350.58,23380.28,19656.28
7647,21047.98,23028.22,19321.6
7648,20769.44,22581.66,18928.74
7649,20423.78,22177.86,18181.2
7650,19993.35,22021.47,17308.18
7651,19514.8,21760.05,16704.36
7652,19019.11,21608.48,16406.22
7653,18531.9,20933.89,16181.58
7654,18102.37,20215.68,16000.26
7655,17782.82,19795.81,15885.76
7656,17552.02,19516.76,15796.94
7657,17398.03,19202.24,15765.69
7658,17314.97,18912.12,15858
7659,17255.42,18698.04,15869.8
7660,17233.15,18614.98,16049.16
7661,17237.77,18543,16128.6
7662,17230.17,18427.07,16217.12
7663,17281.46,18510.08,16213.99
7664,17405.58,18709.45,16106.31
7665,17528.88,18771.22,16350.05
7666,17643.32,18811.84,16517
7667,17704.49,18892.83,16573.05
7668,17627.42,18932.75,16375.68
7669,17407.62,18844.73,15865.22
7670,17084.6,18699.87,15339.76
7671,16685.9,18499.79,14868.35
7672,16232.36,18106.18,14388.5
7673,15743.56,17546.32,13823.83
7674,15229.5,16991.37,13267.9
7675,14716.19,16562.36,12910.98
7676,14245.12,16225.47,12706.66
7677,13847.74,15743.74,12632.42
7678,13540.17,15168.96,12520.54
7679,13315.32,14688.03,12200.98
7680,13147.8,14342.61,12010.01
7681,13023.72,14175.37,11996.8
7682,12881.92,14012.47,11866.85
7683,12667.44,13779.46,11502.21
7684,12381.31,13623,11002.75
7685,12021.02,13382.36,10574.4
7686,11614.06,13125.15,10281.69
7687,11198.85,12781.79,9974.64
7688,10788.66,12183.1,9530.9
7689,10414.06,11629.42,9267.58
7690,10082.18,11290.07,8985.14
7691,9763.79,10985.45,8839.72
7692,9484.26,10639.8,8684.55
7693,9255.96,10206.11,8464.5
7694,9050.7,9874.99,8257.67
7695,8865.35,9596.62,8175.06
7696,8690.43,9503.41,7948.02
7697,8500.23,9361.17,7701.32
7698,8272.8,9183.86,7397.04
7699,8007.51,9005.31,7108.67
7700,7740.44,8750.57,6919.62
7701,7492.36,8499.05,6800.87
7702,7266.5,8146.58,6702.26
7703,7074.04,7798.89,6566.85
7704,7319.05,8008.8,6577.76
7705,6732.9,7362.12,6137.03
7706,6611.19,7290.88,6060.64
7707,6496.71,7112.44,5989.71
7708,6397.59,6978.25,5881.97
7709,6312.55,6874.5,5794.93
7710,6225.03,6837.78,5744.55
7711,6129.86,6786.07,5611.99
7712,6033.69,6735.93,5507.16
7713,5937.07,6566.84,5395.77
7714,5823.96,6354.96,5312.88
7715,5703.23,6256.51,5199.24
7716,5595.24,6161.83,5085.92
7717,5491.36,6064.58,4919.13
7718,5385.72,5945.16,4797.54
7719,5285.92,5863.33,4738.95
7720,5204.94,5773.16,4742.31
7721,5143.13,5723.38,4696.89
7722,5096.32,5653.49,4571.3
7723,5079.01,5590.13,4497.26
7724,5090.31,5593.22,4512.23
7725,5111.2,5634.77,4553.16
7726,5125.03,5632.34,4567.27
7727,5119.08,5615,4578.32
7728,5098.28,5586.78,4562.51
7729,5083.76,5587.26,4572.93
7730,5077.78,5584.99,4563.54
7731,5081.61,5585.01,4560.41
7732,5111.49,5659.39,4564.67
7733,5164.44,5753.92,4595.46
7734,5226,5845.72,4669.71
7735,5286.39,5934.9,4792.51
7736,5348.94,6089.18,4835.27
7737,5438.19,6348.8,4815.96
7738,5561,6595.79,4816.03
7739,5704.31,6800.52,4849.84
7740,5876.81,7024.76,4923.88
7741,6075.28,7287.33,4995.36
7742,6272.73,7548.24,5128.81
7743,6465.26,7724.79,5338.35
7744,6647.56,7836.51,5549.15
7745,6816.4,7996.57,5744.76
7746,6996.34,8283.93,5917.67
7747,7187.02,8559.51,6053.43
7748,7377.81,8769.55,6267.74
7749,7580.36,8992.4,6443.36
7750,7789.48,9273.34,6596.4
7751,8007.1,9610.46,6761.67
7752,8245.12,9941.68,6928.07
7753,8497.39,10260.43,7087.68
7754,8761.2,10574.1,7264.87
7755,9022.51,10851.17,7398.38
7756,9262.31,11150.64,7553.33
7757,9499.99,11434.02,7788.51
7758,9754.36,11700.16,8068.55
7759,10008.04,11955.07,8333.03
7760,10254.2,12188.54,8509.09
7761,10488.15,12446.1,8632.28
7762,10701.56,12728.43,8767.84
7763,10874.03,12876.26,8883.82
7764,10993.57,12897.16,9003.8
7765,11078.33,12909.75,9159.23
7766,11099.66,13045.63,9285.19
7767,11037.91,13100.55,9395.54
7768,10911.48,12993.15,9382.45
7769,10742.61,12789.66,9239.46
7770,10539.5,12639.01,9037.5
7771,10322.4,12494.81,8898.14
7772,10133.84,12228.93,8761.02
7773,9982.1,11903.7,8550.54
7774,9876.16,11664.49,8377.05
7775,9820.81,11606.97,8287.62
7776,9783.28,11603.45,8218.26
7777,9757.26,11491.67,8146.99
7778,9747.8,11387.62,8215.22
7779,9771.12,11377.99,8317.17
7780,9795.18,11340.42,8493.68
7781,9784.45,11289.02,8543.95
7782,9752.34,11327.56,8485.89
7783,9675.72,11387.29,8419.86
7784,9519.96,11301.37,8301.5
7785,9317.22,11149.63,8040.1
7786,9081.7,11040.75,7750.38
7787,8811.6,10830.34,7505.39
7788,8533.84,10553.27,7236.55
7789,8234.5,10201.02,7019.33
7790,7943.97,9768.81,6861.18
7791,7688.79,9391.84,6718.51
7792,7440.18,8972.61,6510.26
7793,7228.88,8515.16,6397.74
7794,7081.14,8249.88,6205.67
7795,6949.32,8040.01,6143.21
7796,6838.94,7824.75,6053.12
7797,6763.75,7797.63,6042.19
7798,6687.15,7698.7,5954.77
7799,6623.07,7524.22,5911.52
7800,6578.99,7448.24,5811.38
7801,6520.22,7413.41,5730.89
7802,6448.36,7438.58,5654.15
7803,6327.19,7442.53,5365.21
7804,6124.64,7285.5,5177.74
7805,5875.02,7109.68,4910.96
7806,5590.11,6874.77,4670.39
7807,5286.66,6601.19,4486.7
7808,5007.77,6303.98,4279.8
7809,4766.07,5918.44,3999.19
7810,4563.05,5493.91,3891.87
7811,4400.3,5202.14,3783.41
7812,4256.32,5017.17,3642.87
7813,4117.33,4914.53,3512.85
7814,3987.83,4791.66,3355.05
7815,3860.25,4658.24,3234.59
7816,3723.48,4539.76,3107.36
7817,3578.23,4454.02,2953.23
7818,3426.56,4344.99,2791.05
7819,3272.7,4097.46,2722.95
7820,3138.82,3843.51,2649.75
7821,3039.5,3645.2,2553.82
7822,2966.29,3520.12,2491.24
7823,2909.4,3452.04,2448.04
7824,2993.84,3675.48,2452.46
7825,2749.48,3226.27,2321.63
7826,2684.48,3112.32,2267.76
7827,2626.15,3001.49,2206.1
7828,2591.76,2959.78,2162.38
7829,2577.95,2945.96,2108.69
7830,2579.47,2954.75,2090.04
7831,2598.2,3019.19,2070.23
7832,2624.34,3104.55,2045.06
7833,2655.64,3197.85,2018.95
7834,2705.03,3264.97,2021.46
7835,2774.14,3347.43,2061.92
7836,2836.57,3388.92,2100.54
7837,2877.13,3465.26,2152.09
7838,2904.28,3471.09,2212.14
7839,2916.92,3424.53,2284.52
7840,2904.73,3336.8,2335.91
7841,2874.98,3289.26,2318.04
7842,2836.74,3229.12,2293.18
7843,2788.93,3166,2296.82
7844,2751.76,3109.31,2296.12
7845,2737.68,3082.39,2297.75
7846,2744.93,3106.06,2338.96
7847,2786.26,3204.17,2337.61
7848,2854.55,3323.08,2328.9
7849,2943.61,3476.01,2332.75
7850,3061.43,3683.12,2319.29
7851,3189.26,3881.94,2262.02
7852,3308.02,4086.05,2268.32
7853,3431.4,4188.35,2332.68
7854,3555.97,4318.38,2485.81
7855,3680.97,4450.26,2712.38
7856,3828.76,4655.93,2942.99
7857,3996.03,4841.9,3070
7858,4197.2,5119.39,3127.57
7859,4451.98,5460.42,3198.44
7860,4736.62,5790.52,3421.3
7861,5032.54,6129.5,3814.02
7862,5324.29,6474.84,4138.03
7863,5610.55,6784.46,4368.05
7864,5910.19,7182.88,4617.95
7865,6215.28,7588.46,4954.25
7866,6529.15,7986.32,5294.23
7867,6864.94,8492.78,5501.89
7868,7195.99,8968.85,5600.74
7869,7534.66,9426.26,5894.01
7870,7911.63,9894.32,6226.86
7871,8283.95,10440.05,6411.98
7872,8658.96,11011.95,6490.78
7873,9056.59,11529.16,6635.75
7874,9443.63,11993.25,7187.7
7875,9830.18,12488.5,7805.92
7876,10223,12988.12,8105.81
7877,10613.21,13436.56,8068.5
7878,11036.04,13922.04,8320.88
7879,11476.4,14489.31,8726.63
7880,11907.55,15002.95,9123.94
7881,12354.28,15477.14,9349.07
7882,12776.94,16027.16,9774.04
7883,13131.68,16485.76,10314.08
7884,13446.9,16888.68,10920.87
7885,13725.81,17358.82,11203.16
7886,13952.18,17722.29,11254.49
7887,14148.25,18027.63,11344.93
7888,14327,18325.06,11524.14
7889,14461.3,18498.85,11585.88
7890,14563.95,18610.93,11629.36
7891,14659.99,18751.97,11821.93
7892,14732.92,18845.35,11922.31
7893,14859.75,18918.3,11950.51
7894,15069.09,19113.56,11840.43
7895,15316.92,19423.73,11870.68
7896,15626.59,19639.17,12201.08
7897,15951.59,19829.61,12406.62
7898,16249.77,19976.53,12557.82
7899,16571.03,20118.81,12972.55
7900,16878.75,20350.43,13617.84
7901,17105.02,20496.83,14348.8
7902,17278.08,20597.28,14969.45
7903,17356.46,20705.89,15186.98
7904,17302.44,20724.27,15164.06
7905,17167.61,20682.22,15067.37
7906,16976.52,20550.09,14825.65
7907,16741.48,20343.78,14541.97
7908,16496.96,20143.88,14188.08
7909,16243.62,19941.09,13805.43
7910,15999.31,19745.99,13552.11
7911,15802.57,19537.94,13414.57
7912,15651.86,19284.3,13306.32
7913,15517.03,19080.8,13167.15
7914,15382.19,18924.6,13184.96
7915,15229.66,18737.44,13091.45
7916,15057.75,18494.5,12998.97
7917,14875.02,18169.53,12869.09
7918,14692.25,17818.71,12709.59
7919,14521.14,17569.17,12587.21
7920,14349.69,17405.41,12407.17
7921,14173.85,17217.35,12143.05
7922,13989.85,16997.16,11880.65
7923,13784.48,16752.82,11668.44
7924,13554.66,16481.59,11505.87
7925,13303.26,16209.45,11297.13
7926,13038.1,15916.37,11023.41
7927,12758.18,15582.76,10777.16
7928,12485.03,15224.22,10572.62
7929,12262.23,14870.05,10364.73
7930,12098.74,14560.79,10182.57
7931,11977.95,14279.41,10118.7
7932,11890.44,14038.35,10133.96
7933,11815.75,13817.22,10141.71
7934,11746.39,13591.04,10185.49
7935,11664.58,13397.26,10278.81
7936,11551.04,13223.25,10233.95
7937,11425.26,13141.31,10154.54
7938,11304.83,13016.68,10019.6
7939,11174.95,12847.31,9851.02
7940,11030.64,12664.34,9685.94
7941,10879.27,12575.36,9442.19
7942,10709.08,12512.49,9221.08
7943,10509.64,12294.68,9054.26
7944,10308.73,12036.46,8890.55
7945,10119.37,11764.66,8705.89
7946,9948.78,11435.27,8555.16
7947,9810.14,11179.84,8446.82
7948,9686.45,11020.85,8384.91
7949,9569.69,10904.36,8336.42
7950,9454.78,10791.9,8247.4
7951,9326.93,10672.22,8123.05
7952,9174.62,10515.15,8001.91
7953,8987.99,10360.93,7801.96
7954,8774.22,10193.56,7554.12
7955,8563.56,10012.95,7421.19
7956,8384.09,9778.33,7384
7957,8249.94,9509.46,7233.71
7958,8175.92,9354.47,7127.03
7959,8163.75,9342.14,7057.16
7960,8198.25,9415.42,6997.64
7961,8267.16,9532.86,7059.78
7962,8363.27,9663.99,7143.67
7963,8476.81,9794.39,7208.42
7964,8590.43,9926.29,7250.58
7965,8702.21,10044.8,7390.81
7966,8824.89,10130.98,7652.73
7967,8959.71,10232.4,7858.08
7968,9111.11,10372.55,7993.84
7969,9298.43,10694.14,8118.65
7970,9511.16,11131.27,8228.07
7971,9726.71,11622.11,8360.6
7972,9944.17,12051.16,8481.72
7973,10150.66,12392.83,8497.09
7974,10352.53,12716.65,8507.66
7975,10585.79,13015.61,8463.18
7976,10870.13,13303.34,8547.11
7977,11226.78,13601.79,8780.77
7978,11654.67,13934.32,9054.44
7979,12127.59,14298.26,9505.11
7980,12632.9,14690.85,10089.9
7981,13149.73,15131.43,10724.16
7982,13648.75,15529.16,11385.73
7983,16975.35,20484.66,13741.46
7984,17503.36,21153.59,14185.18
7985,18516.16,23234.76,15208.22
7986,19603.1,25367.88,15789.67
7987,20709.75,27232.78,16244.94
7988,21847.19,29223.55,16722.7
7989,23189.36,31506.23,17274.15
7990,24794.67,34308.28,17634.58
7991,26794.52,37310.72,18194.07
7992,29285.52,40300.42,19683.79
7993,32099.21,43746.1,20759.2
7994,35176.15,47230.39,22435.95
7995,38427.36,50975.22,24523.31
7996,41515.1,54549.72,26808.82
7997,44255.94,57747.55,28639.73
7998,46585.79,60205.95,30451.9
7999,48587.48,62627.56,32172.56
8000,50469.46,64711.82,33826.52
8001,52133.64,66491.12,35299.84
8002,53494.67,67616.18,36441.2
8003,54746.87,68814.7,37783.77
8004,56096.26,69481.64,39749.31
8005,57624.27,70742.33,41175.64
8006,59343.04,72827.86,42373.24
8007,61265.94,74897.12,44378.73
8008,63356.73,76130.32,46885.62
8009,65622.69,78540.17,49139.2
8010,68209.58,82251.9,51139.04
8011,71333.07,86926.39,53463.14
8012,75041.31,92213.57,56351.06
8013,79013.87,97172.11,60147.42
8014,83047.82,101282.64,64449.18
8015,87193.71,105658.72,67976.96
8016,91567.18,110982.36,72250.25
8017,96355.33,117901.88,76325.35
8018,101705.87,125232.1,80135.89
8019,107664.97,132146.94,84521.3
8020,114096.13,138141.7,89185.38
8021,120645.94,143740.61,94788.82
8022,126876.97,150068.08,100837.23
8023,132554.06,155625.04,107735.02
8024,137763.51,159585.48,114769.02
8025,142703.52,163784.38,119403.55
8026,148006.35,173304.81,123272.93
8027,154329.23,182651.97,126886.03
8028,161147.35,189951.2,132771.74
8029,167737.32,195541.22,138817.81
8030,173789.46,199774.35,145393.44
8031,178541.85,204807.23,153143.86
8032,181661.67,208688.13,158536.17
8033,183133.95,210866.45,158112.89
8034,182660.65,212809.87,157535.81
8035,180758.18,216947.16,154429.37
8036,177915.12,215507,151013.47
8037,174279.19,209120.84,148101.89
8038,170405.61,205158.15,144483.19
8039,166302.13,202813.74,139589.31
8040,161808.75,200539.77,134661.66
8041,157479.86,197575.89,130121.38
8042,153568.01,191575.58,127514.63
8043,149998.02,186500.38,123816.94
8044,147048.61,181972.72,121825.87
8045,144308.68,180803.29,119159.06
8046,140828.49,179535.06,115580.6
8047,136245.23,177258.11,110435.58
8048,130311.55,172964.71,103040.05
8049,123098.92,166806.98,95817.37
8050,115206.51,162452.93,88882.74
8051,107136.58,151569.21,82273.62
8052,99499.18,139365.42,77591.84
8053,92825,128527,73413.55
8054,87019.87,117329.99,69145.06
8055,81864.41,108019.42,65229.19
8056,77296.66,100555.07,61304.63
8057,73089.26,93657.54,57915.98
8058,69079.17,86918.8,54803.15
8059,65318.49,81256.66,51643.75
8060,61776.46,76507.89,48785.72
8061,58372.31,72210.28,45863.49
8062,55129.01,68270.39,43146.25
8063,52212.89,64049.6,40929.73
8064,49740.48,60528.43,38826.73
8065,47494.78,58580.96,36679.15
8066,45292.86,55793.58,34433.32
8067,43075.48,53430.04,32046.52
8068,40598.45,51624.8,29428.25
8069,37820.97,50045.62,26828.3
8070,34953.09,48161.1,24376.04
8071,32091.72,44875.66,22170.19
8072,29385.93,40928.55,20336.69
8073,26998.47,37271.15,18933.2
8074,24956.84,33869.89,17786.87
8075,23271.58,31471.75,16758.66
8076,21919.66,28936.45,15863.72
8077,20852.76,26699.98,15166.27
8078,20035.27,25458.13,14484.65
8079,19412.56,24841.78,13768.44
8080,18856.6,24526.51,13238.05
8081,18234.88,24363.32,12648.19
8082,17515.59,23902.01,11842.99
8083,16684.23,22900.85,10997.81
8084,15754.17,22378.32,10227.35
8085,14840.36,21580.48,9554.85
8086,13988.63,20044.9,8911.36
8087,13184.1,18690.57,8319.13
8088,12512.56,17582.27,7742.8
8089,12011.84,16886.85,7265.18
8090,11632.35,16471.38,7031.56
8091,11352.32,16188.56,6781.03
8092,11091.44,15975.79,6631.38
8093,10785.51,15802.25,6430.3
8094,10490.99,15767.63,6163.07
8095,10193.03,15432.3,6000.69
8096,9833.98,15009.85,5939.26
8097,9481.07,14237.14,5726.2
8098,9177.35,13501.89,5459.57
8099,8928.05,13023.47,5289.2
8100,8775.82,12964.2,5222.83
8101,8680.94,12780.02,5216.1
8102,8602.93,12500.97,5152.23
8103,8552.53,12581.26,5042.15
8104,8492.44,12853.68,5025.42
8105,8420.83,12757.92,5037.33
8106,8333.01,12695.62,4969.73
8107,8193.26,12318.08,4894.38
8108,8031.31,12223.87,4841.48
8109,7857.19,12325.33,4790.34
8110,7683.55,12172.09,4763.13
8111,7550.45,11513.23,4798.24
8112,7439.26,11119.49,4837.36
8113,7372.44,10665.34,4923.65
8114,7392.87,10343.22,5021.6
8115,7474.15,10186.34,5109.97
8116,7607.13,10374.08,5240.21
8117,7782.61,10730.1,5318.53
8118,7976.82,11077,5427.32
8119,8193.41,11224.92,5529.19
8120,8386.12,11333.78,5558.11
8121,8515.19,11582.68,5733.1
8122,8608.05,11794.1,5744.24
8123,8676.04,11995.19,5742.66
8124,8738.41,12299,5950.02
8125,8818.54,12076.65,6149.43
