location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,inf_cuml_mean_vax,inf_cuml_lower_vax,inf_cuml_upper_vax,inf_cuml_mean_unvax,inf_cuml_lower_unvax,inf_cuml_upper_unvax,inf_mean_vax,inf_lower_vax,inf_upper_vax,inf_mean_unvax,inf_lower_unvax,inf_upper_unvax,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,mandates_mean,mandates_upper,mandates_lower,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,admis_mean_vax,admis_upper_vax,admis_lower_vax,admis_mean_unvax,admis_upper_unvax,admis_lower_unvax,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
536,11/5/20,reference,Illinois,29117.99,31052.33,27036.83,13225.37,10681.44,15969.92,1728310.16,1600831.7,1882891.94,83.68,67.58,101.05,65.1,65.09,65.1,10288.52,10287.35,10289.97,8992.24,8992.24,8992.24,1.1,1.02,1.24,0,0,0,1728310.164,1600831.698,1882891.939,0,0,0,29117.99128,27036.82825,31052.32998,13256.92,124.69,453738,36579.57,10313,97,9935,13042506.72,0.9009,0,0.7033,1,0.2611,0.2611,0.2611,,,,4079.96,4350.86,3899.14,749.81,799.59,716.58,464.46,464.46,464.46,0,0,0,464.4585714,464.4585714,464.4585714,36072,2910,0.0073,0.4587,0.0237
536,11/6/20,reference,Illinois,29350.5,31169.49,27233.32,13311.07,10750.65,16073.4,1757660.66,1629275.82,1912380.74,85.7,69.21,103.49,66.67,66.66,66.67,10355.19,10354.02,10356.64,9519.39,9519.39,9519.39,1.08,1,1.17,0,0,0,1757660.66,1629275.82,1912380.74,0,0,0,29350.49607,27233.3195,31169.49336,13364.9,107.98,465540,37098.57,10397,84,11802,13042506.72,0.9054,0,0.7043,1,0.2611,0.2611,0.2611,,,,4222.81,4491.44,4044.19,775.49,824.83,742.69,489.74,489.74,489.74,0,0,0,489.7442857,489.7442857,489.7442857,36072,2910,0.0073,0.4596,0.0236
536,11/7/20,reference,Illinois,29511.54,31384.91,27875.14,13398.69,10821.41,16179.21,1787172.2,1658219.67,1941619.3,87.62,70.77,105.81,68.17,68.16,68.17,10423.36,10422.18,10424.81,10266.39,10266.39,10266.39,1.07,0.97,1.14,0,0,0,1787172.199,1658219.668,1941619.3,0,0,0,29511.53919,27875.13572,31384.91415,13481.87,116.98,477978,37650.57,10488,91,12438,13042506.72,0.91,0,0.7051,1,0.2611,0.2611,0.2611,,,,4383.97,4642.99,4216.97,805.65,853.25,774.96,515.53,515.53,515.53,0,0,0,515.53,515.53,515.53,36072,2910,0.0074,0.4687,0.0235
536,11/8/20,reference,Illinois,29540.2,31748.54,27843.61,13496.6,10900.48,16297.45,1816712.4,1687776.59,1970300.85,97.91,79.07,118.23,76.17,76.16,76.17,10499.52,10498.34,10500.98,11068.24,11068.24,11068.24,1.05,0.95,1.12,0,0,0,1816712.395,1687776.592,1970300.848,0,0,0,29540.19612,27843.61409,31748.54394,13546.15,64.27,487987,38151.57,10538,50,10009,13042506.72,0.9145,0,0.7069,1,0.2611,0.2611,0.2611,,,,4570.94,4810.96,4419.77,847.61,892.12,819.58,544.1,544.1,544.1,0,0,0,544.1014286,544.1014286,544.1014286,36072,2910,0.0081,0.4777,0.0235
536,11/9/20,reference,Illinois,29498.36,31818.3,27702.24,13599.01,10983.19,16421.11,1846210.75,1717823.87,2001017.8,102.41,82.7,123.67,79.67,79.66,79.67,10579.19,10578,10580.65,11631.53,11631.53,11631.53,1.04,0.95,1.11,0,0,0,1846210.752,1717823.869,2001017.803,0,0,0,29498.35658,27702.24297,31818.29897,13578.28,32.14,498560,38681.57,10563,25,10573,13042506.72,0.9191,0,0.7098,1,0.2611,0.2611,0.2611,,,,4775,4982.61,4647.28,889.56,928.24,865.77,571.96,571.96,571.96,0,0,0,571.9585714,571.9585714,571.9585714,36072,2910,0.0083,0.4767,0.0234
536,11/10/20,reference,Illinois,29329.77,31565.6,27670.96,13693.34,11059.36,16535.02,1875540.53,1748167.26,2031756.53,94.33,76.18,113.91,73.38,73.38,73.39,10652.57,10651.38,10654.04,12087.24,12087.24,12087.24,1.03,0.94,1.11,0,0,0,1875540.526,1748167.259,2031756.535,0,0,0,29329.77408,27670.9642,31565.59549,13683.69,105.41,511183,39336.57,10645,82,12623,13042506.72,0.9236,0,0.7142,1,0.2611,0.2611,0.2611,,,,4989.27,5159.07,4839.12,920.54,951.87,892.84,590.03,590.03,590.03,0,0,0,590.03,590.03,590.03,36072,2910,0.0075,0.4733,0.0231
536,11/11/20,reference,Illinois,28921.07,31471.96,26792.45,13793.82,11140.51,16656.36,1904461.6,1778556.6,2060975.74,100.48,81.15,121.34,78.17,78.16,78.17,10730.74,10729.54,10732.21,12244.6,12244.6,12244.6,1.01,0.9,1.09,0,0,0,1904461.595,1778556.597,2060975.741,0,0,0,28921.06961,26792.44634,31471.9574,13880.37,196.67,523840,40024.57,10798,153,12657,13042506.72,0.9259,0,0.719,1,0.2611,0.2611,0.2611,,,,5200.59,5359.04,5038.35,957.91,987.1,928.03,600.39,600.39,600.39,0,0,0,600.3871429,600.3871429,600.3871429,36072,2910,0.0078,0.4616,0.0226
536,11/12/20,reference,Illinois,28381.85,31149.64,25649.45,13906.23,11231.29,16792.11,1932843.45,1808922.85,2087817.15,112.42,90.78,135.75,87.45,87.45,87.46,10818.19,10816.99,10819.67,12188.32,12188.32,12188.32,0.98,0.86,1.08,0,0,0,1932843.449,1808922.85,2087817.151,0,0,0,28381.85391,25649.44909,31149.63966,13942.07,61.7,536542,40665.57,10846,48,12702,13042506.72,0.9282,0,0.7237,1,0.2611,0.2611,0.2611,,,,5413.5,5599.13,5226.81,1004.53,1038.97,969.88,611.46,611.46,611.46,0,0,0,611.4585714,611.4585714,611.4585714,36072,2910,0.0084,0.4473,0.0224
536,11/13/20,reference,Illinois,27769.73,30814.95,24856.8,14022.41,11325.12,16932.41,1960613.18,1839057.96,2113749.21,116.18,93.82,140.3,90.38,90.38,90.39,10908.57,10907.37,10910.05,12308.39,12308.39,12308.39,0.95,0.84,1.07,0,0,0,1960613.178,1839057.957,2113749.211,0,0,0,27769.72838,24856.80476,30814.95361,13999.91,57.85,551957,41272.57,10891,45,15415,13042506.72,0.9327,0,0.7277,1,0.2611,0.2611,0.2611,,,,5613.52,5832.12,5407.25,1046.24,1086.98,1007.79,622.53,622.53,622.53,0,0,0,622.53,622.53,622.53,36072,2910,0.0083,0.4439,0.0225
536,11/14/20,reference,Illinois,27082.2,30242.96,24514.61,14143,11422.5,17078.03,1987695.38,1868437.62,2139145.04,120.59,97.38,145.62,93.81,93.81,93.81,11002.38,11001.17,11003.87,12382.46,12382.46,12382.46,0.92,0.83,1.04,0,0,0,1987695.378,1868437.625,2139145.039,0,0,0,27082.20044,24514.60667,30242.95715,14253.15,253.24,562985,41881.57,11088,197,11028,13042506.72,0.9371,0,0.7315,1,0.2611,0.2611,0.2611,,,,5783.57,6029.17,5562.34,1086.06,1132.18,1044.52,628.39,628.39,628.39,0,0,0,628.3871429,628.3871429,628.3871429,36072,2910,0.0083,0.4413,0.0224
536,11/15/20,reference,Illinois,26507.18,29291.85,24196.46,14266.25,11522.04,17226.87,2014202.56,1897034.29,2164370.4,123.25,99.53,148.84,95.88,95.88,95.89,11098.26,11097.05,11099.75,12114.1,12114.1,12114.1,0.9,0.83,1,0,0,0,2014202.559,1897034.287,2164370.401,0,0,0,26507.18044,24196.45878,29291.85345,14348.27,95.12,573616,42480.57,11162,74,10631,13042506.72,0.9416,0,0.7354,1,0.2611,0.2611,0.2611,,,,5936.8,6198.63,5700.47,1115.77,1164.98,1071.35,629.03,629.03,629.03,0,0,0,629.03,629.03,629.03,36072,2910,0.0081,0.4284,0.0222
536,11/16/20,reference,Illinois,26101.17,28488.79,24071.14,14401.44,11631.21,17390.12,2040303.73,1924653.02,2189474.95,135.19,109.17,163.25,105.17,105.16,105.17,11203.43,11202.21,11204.93,11983.74,11983.74,11983.74,0.89,0.83,0.96,0,0,0,2040303.73,1924653.025,2189474.945,0,0,0,26101.17144,24071.13627,28488.78559,14402.26,53.99,585248,43067.57,11204,42,11632,13042506.72,0.9461,0,0.7385,1,0.2611,0.2611,0.2611,,,,6031.44,6307.02,5779.64,1145.41,1197.74,1097.59,630.82,630.82,630.82,0,0,0,630.8157143,630.8157143,630.8157143,36072,2910,0.0085,0.4213,0.0222
536,11/17/20,reference,Illinois,25783.9,28187.54,23955.54,14558.11,11757.73,17579.32,2066087.63,1951737,2214443.37,156.67,126.52,189.2,121.88,121.88,121.89,11325.31,11324.09,11326.81,11948.53,11948.53,11948.53,0.88,0.83,0.93,0,0,0,2066087.632,1951737.003,2214443.367,0,0,0,25783.90179,23955.53968,28187.54341,14547.52,145.26,597849,43747.57,11317,113,12601,13042506.72,0.9506,0,0.7413,1,0.2611,0.2611,0.2611,,,,6096.61,6396.05,5841.73,1172.89,1230.5,1123.86,638.96,638.96,638.96,0,0,0,638.9585714,638.9585714,638.9585714,36072,2910,0.0094,0.417,0.0223
536,11/18/20,reference,Illinois,25630.02,27957.79,23768.74,14720.47,11888.85,17775.39,2091717.65,1978477.8,2239632.16,162.36,131.12,196.07,126.31,126.31,126.31,11451.62,11450.39,11453.13,11838.53,11838.53,11838.53,0.88,0.83,0.92,0,0,0,2091717.652,1978477.803,2239632.165,0,0,0,25630.02016,23768.74326,27957.79496,14741.62,194.1,606771,44419.57,11468,151,8922,13042506.72,0.9529,0,0.7449,1,0.2889,0.2889,0.2889,,,,6165.08,6493.6,5905.48,1202.05,1266.1,1151.43,646.46,646.46,646.46,0,0,0,646.4585714,646.4585714,646.4585714,36072,2910,0.0093,0.4096,0.0224
536,11/19/20,reference,Illinois,25615.28,27626.5,23751.56,14881.46,12018.86,17969.81,2117332.93,2005126.26,2265235.2,160.99,130.01,194.41,125.24,125.23,125.24,11576.85,11575.63,11578.37,11855.96,11855.96,11855.96,0.89,0.84,0.95,0,0,0,2117332.935,2005126.261,2265235.203,0,0,0,25615.28248,23751.56496,27626.50248,14973,231.38,621383,45101.57,11648,180,14612,13042506.72,0.9551,0,0.748,1,0.2889,0.2889,0.2889,,,,6201.45,6549.44,5934.44,1222.03,1290.6,1169.42,644.03,644.03,644.03,0,0,0,644.03,644.03,644.03,36072,2910,0.0088,0.4065,0.0221
536,11/20/20,reference,Illinois,25617.58,27393.28,23834.2,15046.49,12152.13,18169.09,2142950.51,2031519.91,2291070.72,165.03,133.27,199.29,128.38,128.38,128.39,11705.23,11704,11706.76,11575.32,11575.32,11575.32,0.91,0.84,0.98,0,0,0,2142950.512,2031519.915,2291070.715,0,0,0,25617.57731,23834.19832,27393.28155,15161.97,188.96,634395,45781.57,11795,147,13012,13042506.72,0.9594,0,0.7505,1,0.2889,0.2889,0.2889,,,,6249.75,6623.63,5970.82,1241.37,1315.63,1185.97,641.32,641.32,641.32,0,0,0,641.3157143,641.3157143,641.3157143,36072,2910,0.0086,0.3936,0.0218
536,11/21/20,reference,Illinois,25623.83,27484.98,23986.15,15216.66,12289.55,18374.59,2168574.34,2057646.69,2316884.4,170.17,137.42,205.5,132.38,132.38,132.39,11837.61,11836.38,11839.14,11115.17,11115.17,11115.17,0.93,0.85,1.01,0,0,0,2168574.341,2057646.695,2316884.4,0,0,0,25623.82894,23986.15105,27484.98459,15363.78,201.82,646286,46422.57,11952,157,11891,13042506.72,0.9638,0,0.751,1,0.2889,0.2889,0.2889,,,,6265.73,6649.47,5982.34,1250.45,1327.03,1193.89,641.74,641.74,641.74,0,0,0,641.7442857,641.7442857,641.7442857,36072,2910,0.0084,0.3765,0.0217
536,11/22/20,reference,Illinois,25542.27,27453.45,23917.68,15392.7,12431.72,18587.19,2194116.61,2083882.04,2342327.62,176.05,142.17,212.6,136.95,136.95,136.96,11974.57,11973.33,11976.1,11066.89,11066.89,11066.89,0.95,0.87,1.02,0,0,0,2194116.611,2083882.043,2342327.616,0,0,0,25542.27001,23917.68456,27453.44558,15491.04,127.26,656298,46955.57,12051,99,10012,13042506.72,0.9681,0,0.7511,1,0.2889,0.2889,0.2889,,,,6284.22,6678.71,5994.35,1257.77,1336.73,1199.75,640.6,640.6,640.6,0,0,0,640.6014286,640.6014286,640.6014286,36072,2910,0.0082,0.3752,0.0217
536,11/23/20,reference,Illinois,25303.42,27550.96,23312.82,15569.03,12574.11,18800.12,2219420.03,2110214.57,2367287.89,176.32,142.39,212.93,137.17,137.16,137.17,12111.73,12110.49,12113.27,11057.32,11057.32,11057.32,0.96,0.9,1.02,0,0,0,2219420.026,2110214.569,2367287.889,0,0,0,25303.41544,23312.81666,27550.9637,15569.46,78.41,664620,47570.57,12112,61,8322,13042506.72,0.9725,0,0.7511,1,0.2889,0.2889,0.2889,,,,6346.44,6767.07,6042.47,1271.72,1356.01,1210.81,637.39,637.39,637.39,0,0,0,637.3871429,637.3871429,637.3871429,36072,2910,0.0077,0.3758,0.0217
536,11/24/20,reference,Illinois,24993.95,27206.19,23004.89,15737.91,12710.5,19004.06,2244413.97,2135962.27,2392009.33,168.88,136.38,203.95,131.38,131.38,131.39,12243.11,12241.87,12244.66,10483.89,10483.89,10483.89,0.96,0.92,1.01,0,0,0,2244413.974,2135962.269,2392009.328,0,0,0,24993.94783,23004.89,27206.19302,15762.28,192.82,674089,48228.57,12262,150,9469,13042506.72,0.9768,0,0.7515,1,0.3444,0.3444,0.3444,,,,6372.28,6823.63,6056.7,1275.83,1366.2,1212.65,619.17,619.17,619.17,0,0,0,619.1728571,619.1728571,619.1728571,36072,2910,0.007,0.359,0.0212
536,11/25/20,reference,Illinois,24643.38,26949.47,22857.75,15901.1,12842.28,19201.14,2269057.36,2161440.58,2416592.73,163.19,131.79,197.07,126.95,126.95,126.96,12370.07,12368.81,12371.61,9808.46,9808.46,9808.46,0.96,0.92,1.01,0,0,0,2269057.355,2161440.577,2416592.73,0,0,0,24643.38136,22857.75313,26949.46591,15991.09,228.81,685467,48906.57,12440,178,11378,13042506.72,0.979,0,0.7523,1,0.3444,0.3444,0.3444,,,,6338.32,6815.8,6008.73,1262.47,1357.57,1196.82,601.1,601.1,601.1,0,0,0,601.1014286,601.1014286,601.1014286,36072,2910,0.0065,0.3414,0.0209
536,11/26/20,reference,Illinois,24289.28,26600.73,22670.5,16058.78,12969.62,19391.55,2293346.63,2186273.69,2440986.23,157.68,127.34,190.42,122.67,122.66,122.67,12492.73,12491.48,12494.29,9319.03,9319.03,9319.03,0.95,0.91,1,0,0,0,2293346.631,2186273.688,2440986.226,0,0,0,24289.27526,22670.49526,26600.73226,16191.62,200.53,697489,49537.57,12596,156,12022,13042506.72,0.9811,0,0.7534,1,0.3444,0.3444,0.3444,,,,6282.47,6779.01,5944.17,1243.13,1341.39,1176.19,595.53,595.53,595.53,0,0,0,595.53,595.53,595.53,36072,2910,0.006,0.3313,0.0212
536,11/27/20,reference,Illinois,24002.15,25949.13,22556.86,16215.27,13096,19580.53,2317348.78,2210483.9,2465179.09,156.49,126.37,188.98,121.74,121.73,121.74,12614.47,12613.21,12616.03,8964.32,8964.32,8964.32,0.94,0.9,0.98,0,0,0,2317348.784,2210483.903,2465179.092,0,0,0,24002.15287,22556.86377,25949.13065,16307.31,115.69,705063,50013.57,12686,90,7574,13042506.72,0.9852,0,0.7545,1,0.3444,0.3444,0.3444,,,,6216.32,6725.57,5872.98,1225.91,1326.33,1158.2,588.32,588.32,588.32,0,0,0,588.3157143,588.3157143,588.3157143,36072,2910,0.0058,0.3266,0.0214
536,11/28/20,reference,Illinois,23752.63,25527.86,22229.39,16375.25,13225.19,19773.72,2341101.41,2234362.92,2489121.53,159.98,129.19,193.19,124.45,124.45,124.46,12738.92,12737.66,12740.49,9031.53,9031.53,9031.53,0.93,0.89,0.99,0,0,0,2341101.41,2234362.922,2489121.534,0,0,0,23752.62611,22229.39087,25527.86202,16502.7,195.39,712936,50605.57,12838,152,7873,13042506.72,0.9893,0,0.7552,1,0.3444,0.3444,0.3444,,,,6144.16,6659.57,5798.44,1208.65,1310.04,1140.64,581.6,581.6,581.6,0,0,0,581.6014286,581.6014286,581.6014286,36072,2910,0.0058,0.3373,0.0217
536,11/29/20,reference,Illinois,23521.91,25084.78,22048.36,16542.94,13360.61,19976.23,2364623.32,2257863.72,2512759.46,167.69,135.42,202.51,130.45,130.45,130.46,12869.37,12868.11,12870.94,9135.24,9135.24,9135.24,0.92,0.88,0.98,0,0,0,2364623.318,2257863.717,2512759.456,0,0,0,23521.90811,22048.36484,25084.77579,16559.26,56.56,720114,51109.57,12882,44,7178,13042506.72,0.9934,0,0.7552,1,0.3444,0.3444,0.3444,,,,6055.06,6564.68,5715.12,1189.07,1289.15,1122.32,574.82,574.82,574.82,0,0,0,574.8157143,574.8157143,574.8157143,36072,2910,0.006,0.3476,0.0219
536,11/30/20,reference,Illinois,23292.41,24784.42,21852.7,16725.32,13507.89,20196.47,2387915.72,2281018.33,2536278.43,182.38,147.28,220.25,141.88,141.88,141.89,13011.26,13009.98,13012.83,8943.53,8943.53,8943.53,0.92,0.88,0.97,0,0,0,2387915.723,2281018.33,2536278.433,0,0,0,23292.40519,21852.70029,24784.41683,16691.66,132.4,726304,51652.57,12985,103,6190,13042506.72,0.9975,0,0.755,1,0.3444,0.3444,0.3444,,,,5917.39,6399.83,5598.19,1160.5,1255.12,1097.9,566.53,566.53,566.53,0,0,0,566.53,566.53,566.53,36072,2910,0.0065,0.345,0.0219
536,12/1/20,reference,Illinois,23030.21,24674.1,21464.98,16920.46,13665.48,20432.13,2410945.93,2303883.75,2559533.37,195.14,157.59,235.66,151.81,151.81,151.81,13163.06,13161.79,13164.65,9078.46,9078.46,9078.46,0.92,0.88,0.96,0,0,0,2410945.933,2303883.753,2559533.371,0,0,0,23030.20972,21464.9817,24674.09598,16879.34,187.68,738846,52288.57,13131,146,12542,13042506.72,1.0016,0,0.755,1,0.3444,0.3444,0.3444,0,0,0,5797.23,6239.62,5500.5,1134.96,1221.57,1076.87,572.17,572.17,572.17,0,0,0,572.1728571,572.1728571,572.1728571,36072,2910,0.0069,0.3539,0.0223
536,12/2/20,reference,Illinois,22746.02,24532.21,20995.59,17129.38,13834.2,20684.43,2433691.96,2326485.96,2582263.38,208.92,168.71,252.29,162.52,162.52,162.53,13325.59,13324.31,13327.17,9433.17,9433.17,9433.17,0.92,0.88,0.96,0,0,0,2433691.957,2326485.964,2582263.381,0,0,0,22746.02433,20995.58547,24532.21081,17221.27,341.93,748603,52893.57,13397,266,9757,13042506.72,1.0037,0,0.7568,1,0.3444,0.3444,0.3444,0,0,0,5691.23,6090.69,5413.59,1119.66,1198.25,1065.04,577.17,577.17,577.17,0,0,0,577.1728571,577.1728571,577.1728571,36072,2910,0.0073,0.3691,0.0226
536,12/3/20,reference,Illinois,22412.42,24331.27,20614.89,17350.97,14013.14,20952.02,2456104.38,2349061.85,2604461.2,221.59,178.94,267.59,172.38,172.38,172.39,13497.97,13496.68,13499.56,9607.03,9607.03,9607.03,0.91,0.87,0.96,0,0,0,2456104.38,2349061.853,2604461.197,0,0,0,22412.42341,20614.89423,24331.268,17514.35,293.08,759562,53481.57,13625,228,10959,13042506.72,1.0056,0,0.7583,1,0.3444,0.3444,0.3444,0,0,0,5594.88,5954.02,5329.31,1107.29,1178.37,1054.73,569.74,569.74,569.74,0,0,0,569.7442857,569.7442857,569.7442857,36072,2910,0.0077,0.3759,0.0223
536,12/4/20,reference,Illinois,22042.41,24190.9,20385.48,17577.33,14195.94,21225.38,2478146.79,2371483.83,2626174.29,226.36,182.8,273.36,176.1,176.09,176.1,13674.06,13672.77,13675.66,9815.67,9815.67,9815.67,0.91,0.87,0.95,0,0,0,2478146.786,2371483.827,2626174.29,0,0,0,22042.40581,20385.48019,24190.90169,17716.17,201.82,770088,54079.57,13782,157,10526,13042506.72,1.0093,0,0.7597,1,0.3444,0.3444,0.3444,0,0,0,5493.57,5813.43,5234.37,1094.96,1158.72,1043.3,560.96,560.96,560.96,0,0,0,560.9585714,560.9585714,560.9585714,36072,2910,0.0078,0.3835,0.0219
536,12/5/20,reference,Illinois,21690.51,23649.33,20008.81,17805.44,14380.15,21500.85,2499837.3,2393461.13,2647456.2,228.11,184.21,275.47,177.45,177.45,177.46,13851.52,13850.22,13853.12,9663.46,9663.46,9663.46,0.91,0.86,0.95,0,0,0,2499837.297,2393461.135,2647456.201,0,0,0,21690.51069,20008.80793,23649.32684,18018.25,302.08,779975,54619.57,14017,235,9887,13042506.72,1.0131,0,0.7611,1,0.3444,0.3444,0.3444,0,0,0,5391.51,5687.68,5136.65,1081.37,1140.78,1030.25,551.39,551.39,551.39,0,0,0,551.3871429,551.3871429,551.3871429,36072,2910,0.0078,0.3772,0.0215
536,12/6/20,reference,Illinois,21350.58,23380.28,19656.28,18032.17,14563.25,21774.65,2521187.88,2415175.52,2668378.06,226.73,183.1,273.8,176.38,176.38,176.39,14027.9,14026.6,14029.5,9225.39,9225.39,9225.39,0.9,0.85,0.95,0,0,0,2521187.878,2415175.52,2668378.064,0,0,0,21350.58153,19656.28175,23380.2768,18145.51,127.26,787573,55071.57,14116,99,7598,13042506.72,1.0169,0,0.7621,1,0.3444,0.3444,0.3444,0,0,0,5303.77,5571.19,5053.72,1066.83,1120.63,1016.54,546.96,546.96,546.96,0,0,0,546.9585714,546.9585714,546.9585714,36072,2910,0.0077,0.3622,0.0215
536,12/7/20,reference,Illinois,21047.98,23028.22,19321.6,18255.87,14743.9,22044.8,2542235.86,2436626.91,2688947.14,223.7,180.65,270.14,174.02,174.02,174.03,14201.92,14200.62,14203.53,9128.32,9128.32,9128.32,0.9,0.85,0.94,0,0,0,2542235.856,2436626.905,2688947.138,0,0,0,21047.97796,19321.59818,23028.22368,18274.06,128.55,796264,55543.57,14216,100,8691,13042506.72,1.0206,0,0.7626,1,0.3444,0.3444,0.3444,0,0,0,5241.93,5500.89,4993.14,1056.28,1108.46,1006.14,549.53,549.53,549.53,0,0,0,549.53,549.53,549.53,36072,2910,0.0076,0.3627,0.0218
536,12/8/20,reference,Illinois,20769.44,22581.66,18928.74,18485.9,14929.66,22322.59,2563005.29,2457559.69,2709109.06,230.04,185.77,277.8,178.95,178.95,178.96,14380.87,14379.56,14382.49,9059.46,9059.46,9059.46,0.9,0.85,0.93,0,0,0,2563005.292,2457559.689,2709109.062,0,0,0,20769.43553,18928.74188,22581.66113,18490.02,215.96,804174,56116.57,14384,168,7910,13042506.72,1.0244,0,0.7629,1,0.3444,0.3444,0.3444,0,0,0,5199.52,5459.63,4944.97,1057,1109.88,1005.25,549.39,549.39,549.39,0,0,0,549.3871429,549.3871429,549.3871429,36072,2910,0.0078,0.3651,0.0221
536,12/9/20,reference,Illinois,20423.78,22177.86,18181.2,18715.48,15115.06,22599.83,2583429.07,2477536.2,2728715.77,229.58,185.4,277.24,178.6,178.59,178.6,14559.47,14558.16,14561.09,8898.32,8898.32,8898.32,0.89,0.84,0.93,0,0,0,2583429.069,2477536.205,2728715.768,0,0,0,20423.77752,18181.19683,22177.85814,18784.38,294.37,812430,56722.57,14613,229,8256,13042506.72,1.0263,0,0.7635,1,0.3444,0.3444,0.3444,0,0,0,5187.33,5458.99,4924.57,1066.39,1122.24,1012.37,547.96,547.96,547.96,0,0,0,547.9585714,547.9585714,547.9585714,36072,2910,0.0079,0.364,0.0224
536,12/10/20,reference,Illinois,19993.35,22021.47,17308.18,18939.36,15295.86,22870.2,2603422.42,2497010.11,2747610.38,223.88,180.8,270.37,174.17,174.16,174.17,14733.63,14732.32,14735.26,8788.89,8788.89,8788.89,0.88,0.82,0.92,0,0,0,2603422.416,2497010.112,2747610.378,0,0,0,19993.34664,17308.17907,22021.47125,19082.61,298.23,823531,57345.57,14845,232,11101,13042506.72,1.0279,0,0.7644,1,0.3444,0.3444,0.3444,0,0,0,5192.48,5477.27,4921.14,1077.01,1136.08,1020.73,548.74,548.74,548.74,0,0,0,548.7442857,548.7442857,548.7442857,36072,2910,0.0078,0.3642,0.0227
536,12/11/20,reference,Illinois,19514.8,21760.05,16704.36,19165.45,15478.43,23143.23,2622937.22,2516219.82,2765887.84,226.09,182.58,273.03,175.88,175.88,175.89,14909.51,14908.19,14911.15,8656.1,8656.1,8656.1,0.88,0.81,0.92,0,0,0,2622937.219,2516219.82,2765887.841,0,0,0,19514.80303,16704.36433,21760.0516,19367.98,285.37,832951,57906.57,15067,222,9420,13042506.72,1.0312,0,0.7654,1,0.3444,0.3444,0.3444,0,0,0,5194.76,5490.74,4915.71,1086.61,1148.53,1028.25,545.03,545.03,545.03,0,0,0,545.03,545.03,545.03,36072,2910,0.008,0.3625,0.0228
536,12/12/20,reference,Illinois,19019.11,21608.48,16406.22,19389.7,15659.53,23414.04,2641956.33,2535281,2783578.27,224.25,181.09,270.81,174.45,174.45,174.46,15083.97,15082.64,15085.61,8511.24,8511.24,8511.24,0.87,0.81,0.92,0,0,0,2641956.331,2535280.996,2783578.265,0,0,0,19019.11236,16406.22436,21608.48157,19580.08,212.1,841688,58463.57,15232,165,8737,13042506.72,1.0346,0,0.7663,1,0.3444,0.3444,0.3444,0,0,0,5185.01,5492.02,4898.03,1093.93,1158.7,1033.38,539.53,539.53,539.53,0,0,0,539.53,539.53,539.53,36072,2910,0.0081,0.3601,0.0228
536,12/13/20,reference,Illinois,18531.9,20933.89,16181.58,19607.06,15835.06,23676.53,2660488.23,2553930.37,2800865.29,217.36,175.53,262.49,169.1,169.09,169.1,15253.06,15251.73,15254.71,8390.96,8390.96,8390.96,0.86,0.81,0.9,0,0,0,2660488.232,2553930.372,2800865.292,0,0,0,18531.90017,16181.58105,20933.88975,19717.63,137.54,848904,58909.57,15339,107,7216,13042506.72,1.0379,0,0.7665,1,0.3444,0.3444,0.3444,0,0,0,5154.39,5471.14,4861.39,1094.54,1161.8,1032.32,532.82,532.82,532.82,0,0,0,532.8157143,532.8157143,532.8157143,36072,2910,0.008,0.3581,0.0227
536,12/14/20,reference,Illinois,18102.37,20215.68,16000.26,19818.64,16005.92,23932.04,2678590.6,2571909.75,2817971.17,211.58,170.86,255.51,164.6,164.59,164.6,15417.66,15416.32,15419.31,8147.67,8147.67,8147.67,0.85,0.8,0.9,0,0,0,2678590.597,2571909.748,2817971.169,0,0,0,18102.36537,16000.26029,20215.68277,19866.74,149.11,856118,59335.57,15455,116,7214,13042506.72,1.0412,0,0.7671,1,0.3444,0.3444,0.3444,0,0,0,5119.86,5442.59,4822.13,1086,1154.45,1022.84,523.53,523.53,523.53,0,0,0,523.53,523.53,523.53,36072,2910,0.008,0.3511,0.0226
