SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021
071,17,025,99990,36087,00000,1,F,Balance of Hoosier township,Illinois,307,306,303
061,17,025,00000,42158,00000,0,A,Larkinsburg township,Illinois,581,580,576
071,17,025,37621,42158,00000,1,A,Iola village,Illinois,101,101,100
071,17,025,99990,42158,00000,1,F,Balance of Larkinsburg township,Illinois,480,479,476
061,17,025,00000,44940,00000,0,A,Louisville township,Illinois,1705,1702,1685
071,17,025,44927,44940,00000,1,A,Louisville village,Illinois,1145,1143,1132
071,17,025,99990,44940,00000,1,F,Balance of Louisville township,Illinois,560,559,553
061,17,025,00000,56835,00000,1,A,Oskaloosa township,Illinois,343,342,338
061,17,025,00000,60261,00000,0,A,Pixley township,Illinois,542,541,535
071,17,025,66599,60261,00000,1,A,Sailor Springs village (pt.),Illinois,80,80,79
071,17,025,99990,60261,00000,1,F,Balance of Pixley township,Illinois,462,461,456
061,17,025,00000,70486,00000,1,A,Songer township,Illinois,351,350,346
061,17,025,00000,72247,00000,0,A,Stanford township,Illinois,608,608,601
071,17,025,14715,72247,00000,1,A,Clay City village (pt.),Illinois,9,9,9
071,17,025,26454,72247,00000,1,A,Flora city (pt.),Illinois,41,41,40
071,17,025,99990,72247,00000,1,F,Balance of Stanford township,Illinois,558,558,552
061,17,025,00000,83752,00000,0,A,Xenia township,Illinois,648,646,642
071,17,025,83739,83752,00000,1,A,Xenia village,Illinois,380,379,375
071,17,025,99990,83752,00000,1,F,Balance of Xenia township,Illinois,268,267,267
050,17,027,00000,00000,00000,0,A,Clinton County,Illinois,36899,36896,36793
157,17,027,00555,00000,00000,0,A,Albers village,Illinois,1114,1112,1101
157,17,027,03181,00000,00000,0,A,Aviston village,Illinois,2337,2346,2375
157,17,027,04000,00000,00000,0,A,Bartelso village,Illinois,625,624,626
157,17,027,04533,00000,00000,0,A,Beckemeyer village,Illinois,918,916,912
157,17,027,07913,00000,00000,0,A,Breese city,Illinois,4624,4640,4614
157,17,027,11228,00000,00000,0,A,Carlyle city,Illinois,3250,3244,3222
157,17,027,12164,00000,00000,0,A,Centralia city (pt.),Illinois,2155,2151,2137
157,17,027,18472,00000,00000,0,A,Damiansville village,Illinois,569,568,563
157,17,027,29041,00000,00000,0,A,Germantown village,Illinois,1322,1322,1317
157,17,027,35398,00000,00000,0,A,Hoffman village,Illinois,436,435,431
157,17,027,36477,00000,00000,0,A,Huey village,Illinois,161,161,159
157,17,027,39753,00000,00000,0,A,Keyesport village (pt.),Illinois,191,191,191
157,17,027,52142,00000,00000,0,A,New Baden village (pt.),Illinois,3201,3195,3172
157,17,027,67158,00000,00000,0,A,St. Rose village,Illinois,460,459,460
157,17,027,75991,00000,00000,0,A,Trenton city,Illinois,2673,2668,2649
157,17,027,78721,00000,00000,0,A,Wamac city (pt.),Illinois,456,455,453
157,17,027,99990,00000,00000,0,F,Balance of Clinton County,Illinois,12407,12409,12411
061,17,027,00000,07926,00000,0,A,Breese township,Illinois,5530,5546,5519
071,17,027,03181,07926,00000,1,A,Aviston village (pt.),Illinois,0,0,0
071,17,027,07913,07926,00000,1,A,Breese city,Illinois,4624,4640,4614
071,17,027,99990,07926,00000,1,F,Balance of Breese township,Illinois,906,906,905
061,17,027,00000,08732,00000,0,A,Brookside township,Illinois,4544,4540,4523
071,17,027,12164,08732,00000,1,A,Centralia city (pt.),Illinois,2155,2151,2137
071,17,027,78721,08732,00000,1,A,Wamac city (pt.),Illinois,456,455,453
071,17,027,99990,08732,00000,1,F,Balance of Brookside township,Illinois,1933,1934,1933
061,17,027,00000,11241,00000,0,A,Carlyle township,Illinois,3827,3822,3800
071,17,027,11228,11241,00000,1,A,Carlyle city (pt.),Illinois,3219,3213,3191
071,17,027,99990,11241,00000,1,F,Balance of Carlyle township,Illinois,608,609,609
061,17,027,00000,14884,00000,0,A,Clement township,Illinois,449,448,448
071,17,027,36477,14884,00000,1,A,Huey village,Illinois,161,161,159
071,17,027,99990,14884,00000,1,F,Balance of Clement township,Illinois,288,287,289
061,17,027,00000,21748,00000,1,A,East Fork township,Illinois,350,351,351
061,17,027,00000,29054,00000,0,A,Germantown township,Illinois,2079,2078,2074
071,17,027,29041,29054,00000,1,A,Germantown village,Illinois,1322,1322,1317
071,17,027,99990,29054,00000,1,F,Balance of Germantown township,Illinois,757,756,757
061,17,027,00000,37673,00000,0,A,Irishtown township,Illinois,1025,1025,1027
071,17,027,39753,37673,00000,1,A,Keyesport village (pt.),Illinois,191,191,191
071,17,027,99990,37673,00000,1,F,Balance of Irishtown township,Illinois,834,834,836
061,17,027,00000,40871,00000,0,A,Lake township,Illinois,816,814,811
071,17,027,35398,40871,00000,1,A,Hoffman village,Illinois,436,435,431
071,17,027,99990,40871,00000,1,F,Balance of Lake township,Illinois,380,379,380
061,17,027,00000,44667,00000,0,A,Looking Glass township,Illinois,6452,6442,6404
071,17,027,00555,44667,00000,1,A,Albers village,Illinois,1114,1112,1101
071,17,027,18472,44667,00000,1,A,Damiansville village,Illinois,569,568,563
071,17,027,52142,44667,00000,1,A,New Baden village (pt.),Illinois,3201,3195,3172
071,17,027,99990,44667,00000,1,F,Balance of Looking Glass township,Illinois,1568,1567,1568
061,17,027,00000,48476,00000,1,A,Meridian township,Illinois,498,499,498
061,17,027,00000,67171,00000,0,A,St. Rose township,Illinois,1438,1438,1438
071,17,027,67158,67171,00000,1,A,St. Rose village,Illinois,460,459,460
071,17,027,99990,67171,00000,1,F,Balance of St. Rose township,Illinois,978,979,978
061,17,027,00000,67652,00000,0,A,Santa Fe township,Illinois,1189,1189,1190
071,17,027,04000,67652,00000,1,A,Bartelso village,Illinois,625,624,626
071,17,027,99990,67652,00000,1,F,Balance of Santa Fe township,Illinois,564,565,564
061,17,027,00000,73365,00000,0,A,Sugar Creek township,Illinois,6607,6611,6622
071,17,027,03181,73365,00000,1,A,Aviston village (pt.),Illinois,2337,2346,2375
071,17,027,75991,73365,00000,1,A,Trenton city,Illinois,2673,2668,2649
071,17,027,99990,73365,00000,1,F,Balance of Sugar Creek township,Illinois,1597,1597,1598
061,17,027,00000,78344,00000,0,A,Wade township,Illinois,1653,1652,1647
071,17,027,04533,78344,00000,1,A,Beckemeyer village,Illinois,918,916,912
071,17,027,11228,78344,00000,1,A,Carlyle city (pt.),Illinois,31,31,31
071,17,027,99990,78344,00000,1,F,Balance of Wade township,Illinois,704,705,704
061,17,027,00000,80996,00000,1,A,Wheatfield township,Illinois,442,441,441
050,17,029,00000,00000,00000,0,A,Coles County,Illinois,46863,46737,46765
157,17,029,02557,00000,00000,0,A,Ashmore village,Illinois,636,635,636
157,17,029,12567,00000,00000,0,A,Charleston city,Illinois,17376,17333,17347
157,17,029,36542,00000,00000,0,A,Humboldt village,Illinois,359,359,357
157,17,029,42938,00000,00000,0,A,Lerna village,Illinois,220,219,220
157,17,029,47553,00000,00000,0,A,Mattoon city,Illinois,16852,16801,16805
157,17,029,54781,00000,00000,0,A,Oakland city,Illinois,733,731,732
157,17,029,99990,00000,00000,0,F,Balance of Coles County,Illinois,10687,10659,10668
061,17,029,00000,02570,00000,0,A,Ashmore township,Illinois,1137,1135,1134
071,17,029,02557,02570,00000,1,A,Ashmore village,Illinois,636,635,636
071,17,029,99990,02570,00000,1,F,Balance of Ashmore township,Illinois,501,500,498
061,17,029,00000,12580,00000,0,A,Charleston township,Illinois,19426,19378,19393
071,17,029,12567,12580,00000,1,A,Charleston city (pt.),Illinois,17375,17332,17346
071,17,029,99990,12580,00000,1,F,Balance of Charleston township,Illinois,2051,2046,2047
061,17,029,00000,22138,00000,0,A,East Oakland township,Illinois,1225,1222,1223
071,17,029,54781,22138,00000,1,A,Oakland city,Illinois,733,731,732
071,17,029,99990,22138,00000,1,F,Balance of East Oakland township,Illinois,492,491,491
061,17,029,00000,36555,00000,0,A,Humboldt township,Illinois,1205,1203,1203
071,17,029,36542,36555,00000,1,A,Humboldt village,Illinois,359,359,357
071,17,029,99990,36555,00000,1,F,Balance of Humboldt township,Illinois,846,844,846
061,17,029,00000,36880,00000,0,A,Hutton township,Illinois,773,771,772
071,17,029,12567,36880,00000,1,A,Charleston city (pt.),Illinois,0,0,0
071,17,029,99990,36880,00000,1,F,Balance of Hutton township,Illinois,773,771,772
061,17,029,00000,40637,00000,0,A,Lafayette township,Illinois,4723,4709,4712
071,17,029,12567,40637,00000,1,A,Charleston city (pt.),Illinois,1,1,1
071,17,029,47553,40637,00000,1,A,Mattoon city (pt.),Illinois,2811,2802,2804
071,17,029,99990,40637,00000,1,F,Balance of Lafayette township,Illinois,1911,1906,1907
061,17,029,00000,47566,00000,0,A,Mattoon township,Illinois,14598,14555,14558
071,17,029,47553,47566,00000,1,A,Mattoon city (pt.),Illinois,13926,13885,13887
071,17,029,99990,47566,00000,1,F,Balance of Mattoon township,Illinois,672,670,671
061,17,029,00000,50400,00000,1,A,Morgan township,Illinois,297,296,296
061,17,029,00000,54014,00000,1,A,North Okaw township,Illinois,996,993,992
061,17,029,00000,57615,00000,0,A,Paradise township,Illinois,971,968,972
071,17,029,47553,57615,00000,1,A,Mattoon city (pt.),Illinois,115,114,114
071,17,029,99990,57615,00000,1,F,Balance of Paradise township,Illinois,856,854,858
061,17,029,00000,60469,00000,0,A,Pleasant Grove township,Illinois,1203,1199,1202
071,17,029,42938,60469,00000,1,A,Lerna village,Illinois,220,219,220
071,17,029,99990,60469,00000,1,F,Balance of Pleasant Grove township,Illinois,983,980,982
061,17,029,00000,68718,00000,0,A,Seven Hickory township,Illinois,309,308,308
071,17,029,12567,68718,00000,1,A,Charleston city (pt.),Illinois,0,0,0
071,17,029,99990,68718,00000,1,F,Balance of Seven Hickory township,Illinois,309,308,308
050,17,031,00000,00000,00000,0,A,Cook County,Illinois,5275541,5262741,5173146
157,17,031,01010,00000,00000,0,A,Alsip village,Illinois,19025,18963,18601
157,17,031,02154,00000,00000,0,A,Arlington Heights village,Illinois,77595,77377,76000
157,17,031,03844,00000,00000,0,A,Barrington village (pt.),Illinois,5868,5858,5802
157,17,031,03883,00000,00000,0,A,Barrington Hills village (pt.),Illinois,2139,2133,2097
157,17,031,04013,00000,00000,0,A,Bartlett village (pt.),Illinois,17224,17177,16883
157,17,031,04572,00000,00000,0,A,Bedford Park village,Illinois,593,594,589
157,17,031,04975,00000,00000,0,A,Bellwood village,Illinois,18761,18697,18331
157,17,031,05248,00000,00000,0,A,Bensenville village (pt.),Illinois,0,0,0
157,17,031,05404,00000,00000,0,A,Berkeley village,Illinois,5337,5318,5214
157,17,031,05573,00000,00000,0,A,Berwyn city,Illinois,57120,56913,55772
157,17,031,06704,00000,00000,0,A,Blue Island city,Illinois,22520,22441,22005
157,17,031,08225,00000,00000,0,A,Bridgeview village,Illinois,17057,17011,16715
157,17,031,08446,00000,00000,0,A,Broadview village,Illinois,7979,7951,7956
157,17,031,08576,00000,00000,0,A,Brookfield village,Illinois,19456,19392,19054
157,17,031,09447,00000,00000,0,A,Buffalo Grove village (pt.),Illinois,13798,13755,13523
157,17,031,09642,00000,00000,0,A,Burbank city,Illinois,29408,29316,28789
157,17,031,09798,00000,00000,0,A,Burnham village,Illinois,4073,4062,3989
157,17,031,09980,00000,00000,0,A,Burr Ridge village (pt.),Illinois,4383,4377,4330
157,17,031,10487,00000,00000,0,A,Calumet City city,Illinois,35968,35848,35159
157,17,031,10513,00000,00000,0,A,Calumet Park village,Illinois,7002,6978,6843
157,17,031,14000,00000,00000,0,A,Chicago city (pt.),Illinois,2747231,2741730,2696555
157,17,031,14026,00000,00000,0,A,Chicago Heights city,Illinois,27519,27427,26905
157,17,031,14065,00000,00000,0,A,Chicago Ridge village,Illinois,14442,14398,14130
157,17,031,14351,00000,00000,0,A,Cicero town,Illinois,85180,84864,83161
157,17,031,16691,00000,00000,0,A,Country Club Hills city,Illinois,16774,16720,16407
157,17,031,16873,00000,00000,0,A,Countryside city,Illinois,6412,6393,6275
157,17,031,17497,00000,00000,0,A,Crestwood village,Illinois,10893,10862,10683
157,17,031,17523,00000,00000,0,A,Crete village (pt.),Illinois,0,0,0
157,17,031,18992,00000,00000,0,A,Deerfield village (pt.),Illinois,506,504,495
157,17,031,19083,00000,00000,0,A,Deer Park village (pt.),Illinois,21,21,21
157,17,031,19642,00000,00000,0,A,Des Plaines city,Illinois,60681,60511,59459
157,17,031,20149,00000,00000,0,A,Dixmoor village,Illinois,2962,2953,2906
157,17,031,20292,00000,00000,0,A,Dolton village,Illinois,21420,21350,20941
157,17,031,21696,00000,00000,0,A,East Dundee village (pt.),Illinois,0,0,0
157,17,031,21904,00000,00000,0,A,East Hazel Crest village,Illinois,1291,1287,1262
157,17,031,23074,00000,00000,0,A,Elgin city (pt.),Illinois,24604,24548,24182
157,17,031,23256,00000,00000,0,A,Elk Grove Village village (pt.),Illinois,32769,32664,32066
157,17,031,23620,00000,00000,0,A,Elmhurst city (pt.),Illinois,10,10,10
157,17,031,23724,00000,00000,0,A,Elmwood Park village,Illinois,24498,24414,23945
157,17,031,24582,00000,00000,0,A,Evanston city,Illinois,79035,78796,77517
157,17,031,24634,00000,00000,0,A,Evergreen Park village,Illinois,19913,19846,19471
157,17,031,26571,00000,00000,0,A,Flossmoor village,Illinois,9677,9645,9461
157,17,031,26710,00000,00000,0,A,Ford Heights village,Illinois,1813,1807,1772
157,17,031,26935,00000,00000,0,A,Forest Park village,Illinois,14338,14289,14012
157,17,031,26987,00000,00000,0,A,Forest View village,Illinois,797,795,778
157,17,031,27624,00000,00000,0,A,Frankfort village (pt.),Illinois,0,0,0
157,17,031,27702,00000,00000,0,A,Franklin Park village,Illinois,18429,18366,18298
157,17,031,29652,00000,00000,0,A,Glencoe village,Illinois,8829,8809,8687
157,17,031,29938,00000,00000,0,A,Glenview village,Illinois,48769,48632,47856
157,17,031,30029,00000,00000,0,A,Glenwood village,Illinois,8668,8640,8477
157,17,031,30328,00000,00000,0,A,Golf village,Illinois,515,513,507
157,17,031,32746,00000,00000,0,A,Hanover Park village (pt.),Illinois,20037,19971,19586
157,17,031,33383,00000,00000,0,A,Harvey city,Illinois,20324,20255,19871
157,17,031,33435,00000,00000,0,A,Harwood Heights village,Illinois,9043,9011,8836
157,17,031,33695,00000,00000,0,A,Hazel Crest village,Illinois,13395,13352,13098
157,17,031,34514,00000,00000,0,A,Hickory Hills city,Illinois,14491,14445,14182
157,17,031,35086,00000,00000,0,A,Hillside village,Illinois,8329,8300,8142
157,17,031,35307,00000,00000,0,A,Hinsdale village (pt.),Illinois,2381,2377,2345
157,17,031,35385,00000,00000,0,A,Hodgkins village,Illinois,1494,1492,1472
157,17,031,35411,00000,00000,0,A,Hoffman Estates village (pt.),Illinois,52460,52333,51350
157,17,031,35835,00000,00000,0,A,Homer Glen village (pt.),Illinois,0,0,0
157,17,031,35866,00000,00000,0,A,Hometown city,Illinois,4340,4325,4240
157,17,031,35879,00000,00000,0,A,Homewood village,Illinois,19437,19375,19001
157,17,031,37257,00000,00000,0,A,Indian Head Park village,Illinois,4093,4082,4008
157,17,031,37608,00000,00000,0,A,Inverness village,Illinois,7609,7586,7449
157,17,031,38830,00000,00000,0,A,Justice village,Illinois,12583,12544,12326
157,17,031,39519,00000,00000,0,A,Kenilworth village,Illinois,2509,2499,2451
157,17,031,40767,00000,00000,0,A,La Grange village,Illinois,16307,16262,15978
157,17,031,40793,00000,00000,0,A,La Grange Park village,Illinois,13524,13480,13234
157,17,031,42028,00000,00000,0,A,Lansing village,Illinois,29038,28941,28379
157,17,031,42795,00000,00000,0,A,Lemont village (pt.),Illinois,17652,17657,17521
157,17,031,43744,00000,00000,0,A,Lincolnwood village,Illinois,13483,13441,13191
157,17,031,45421,00000,00000,0,A,Lynwood village,Illinois,9101,9081,8978
157,17,031,45434,00000,00000,0,A,Lyons village,Illinois,10795,10758,10552
157,17,031,45564,00000,00000,0,A,McCook village,Illinois,248,248,243
157,17,031,47007,00000,00000,0,A,Markham city,Illinois,11655,11618,11399
157,17,031,47540,00000,00000,0,A,Matteson village,Illinois,19049,19010,18664
157,17,031,47774,00000,00000,0,A,Maywood village,Illinois,23472,23389,23112
157,17,031,48242,00000,00000,0,A,Melrose Park village,Illinois,24764,24682,24206
157,17,031,48554,00000,00000,0,A,Merrionette Park village,Illinois,1962,1957,1923
157,17,031,48892,00000,00000,0,A,Midlothian village,Illinois,14295,14250,13983
157,17,031,50647,00000,00000,0,A,Morton Grove village,Illinois,25269,25195,24712
157,17,031,51089,00000,00000,0,A,Mount Prospect village,Illinois,56749,56626,55541
157,17,031,53000,00000,00000,0,A,Niles village,Illinois,31014,30917,30345
157,17,031,53377,00000,00000,0,A,Norridge village,Illinois,15284,15235,15009
157,17,031,53481,00000,00000,0,A,Northbrook village,Illinois,35237,35144,34587
157,17,031,53663,00000,00000,0,A,Northfield village,Illinois,5737,5736,5634
157,17,031,53871,00000,00000,0,A,Northlake city,Illinois,12930,12892,12664
157,17,031,54144,00000,00000,0,A,North Riverside village,Illinois,7420,7395,7249
157,17,031,54534,00000,00000,0,A,Oak Brook village (pt.),Illinois,11,11,11
157,17,031,54638,00000,00000,0,A,Oak Forest city,Illinois,27403,27314,26793
157,17,031,54820,00000,00000,0,A,Oak Lawn village,Illinois,58271,58089,57013
157,17,031,54885,00000,00000,0,A,Oak Park village,Illinois,54486,54318,53224
157,17,031,55938,00000,00000,0,A,Olympia Fields village,Illinois,4748,4736,4654
157,17,031,56627,00000,00000,0,A,Orland Hills village,Illinois,6875,6852,6725
157,17,031,56640,00000,00000,0,A,Orland Park village (pt.),Illinois,58288,58141,57490
157,17,031,57225,00000,00000,0,A,Palatine village,Illinois,67771,67588,66321
157,17,031,57381,00000,00000,0,A,Palos Heights city,Illinois,12080,12040,11819
157,17,031,57394,00000,00000,0,A,Palos Hills city,Illinois,18505,18450,18117
157,17,031,57407,00000,00000,0,A,Palos Park village,Illinois,4931,4924,4871
157,17,031,57732,00000,00000,0,A,Park Forest village (pt.),Illinois,18501,18438,18086
157,17,031,57875,00000,00000,0,A,Park Ridge city,Illinois,39645,39525,38810
157,17,031,59572,00000,00000,0,A,Phoenix village,Illinois,1704,1699,1666
157,17,031,61314,00000,00000,0,A,Posen village,Illinois,5621,5604,5497
157,17,031,62016,00000,00000,0,A,Prospect Heights city,Illinois,16033,15983,15691
157,17,031,63706,00000,00000,0,A,Richton Park village,Illinois,12772,12733,12494
157,17,031,64278,00000,00000,0,A,Riverdale village,Illinois,10639,10603,10397
157,17,031,64304,00000,00000,0,A,River Forest village,Illinois,11831,11794,11597
157,17,031,64343,00000,00000,0,A,River Grove village,Illinois,10589,10558,10531
157,17,031,64421,00000,00000,0,A,Riverside village,Illinois,9283,9247,9061
157,17,031,64616,00000,00000,0,A,Robbins village,Illinois,4694,4687,4627
157,17,031,65338,00000,00000,0,A,Rolling Meadows city,Illinois,24193,24114,23781
157,17,031,65806,00000,00000,0,A,Roselle village (pt.),Illinois,3940,3938,3867
157,17,031,65819,00000,00000,0,A,Rosemont village,Illinois,3945,3933,3855
157,17,031,67769,00000,00000,0,A,Sauk Village village,Illinois,9913,9881,9698
157,17,031,68003,00000,00000,0,A,Schaumburg village (pt.),Illinois,78691,78443,77082
157,17,031,68081,00000,00000,0,A,Schiller Park village,Illinois,11685,11645,11424
157,17,031,70122,00000,00000,0,A,Skokie village,Illinois,67775,67682,66422
157,17,031,70564,00000,00000,0,A,South Barrington village,Illinois,5065,5059,5016
157,17,031,70629,00000,00000,0,A,South Chicago Heights village,Illinois,4016,4001,3924
157,17,031,70850,00000,00000,0,A,South Holland village,Illinois,21482,21411,21015
157,17,031,72520,00000,00000,0,A,Steger village (pt.),Illinois,4107,4093,4014
157,17,031,72676,00000,00000,0,A,Stickney village,Illinois,7108,7087,6963
157,17,031,72923,00000,00000,0,A,Stone Park village,Illinois,4569,4556,4470
157,17,031,73157,00000,00000,0,A,Streamwood village,Illinois,39519,39393,38651
157,17,031,73638,00000,00000,0,A,Summit village,Illinois,11135,11096,10875
157,17,031,75185,00000,00000,0,A,Thornton village,Illinois,2387,2378,2333
157,17,031,75484,00000,00000,0,A,Tinley Park village (pt.),Illinois,48219,48081,47209
157,17,031,76935,00000,00000,0,A,University Park village (pt.),Illinois,317,316,311
157,17,031,80047,00000,00000,0,A,Westchester village,Illinois,16876,16819,16492
157,17,031,80242,00000,00000,0,A,Western Springs village,Illinois,13594,13568,13370
157,17,031,81087,00000,00000,0,A,Wheeling village (pt.),Illinois,39158,39221,38499
157,17,031,82049,00000,00000,0,A,Willow Springs village,Illinois,5849,5832,5729
157,17,031,82075,00000,00000,0,A,Wilmette village,Illinois,28119,28037,27587
157,17,031,82530,00000,00000,0,A,Winnetka village,Illinois,12714,12676,12475
157,17,031,83245,00000,00000,0,A,Woodridge village (pt.),Illinois,0,0,0
157,17,031,83518,00000,00000,0,A,Worth village,Illinois,10947,10913,10708
157,17,031,99990,00000,00000,0,F,Balance of Cook County,Illinois,104725,104418,102529
061,17,031,00000,03831,00000,0,A,Barrington township,Illinois,16506,16475,16262
071,17,031,03844,03831,00000,1,A,Barrington village (pt.),Illinois,4829,4820,4774
071,17,031,03883,03831,00000,1,A,Barrington Hills village (pt.),Illinois,2139,2133,2097
071,17,031,21696,03831,00000,1,A,East Dundee village (pt.),Illinois,0,0,0
071,17,031,35411,03831,00000,1,A,Hoffman Estates village (pt.),Illinois,2128,2125,2083
071,17,031,37608,03831,00000,1,A,Inverness village (pt.),Illinois,1841,1835,1802
071,17,031,70564,03831,00000,1,A,South Barrington village (pt.),Illinois,4946,4941,4897
071,17,031,99990,03831,00000,1,F,Balance of Barrington township,Illinois,623,621,609
061,17,031,00000,05586,00000,0,B,Berwyn township,Illinois,57120,56913,55772
071,17,031,05573,05586,00000,1,A,Berwyn city,Illinois,57120,56913,55772
061,17,031,00000,06561,00000,0,A,Bloom township,Illinois,85994,85721,84167
071,17,031,14026,06561,00000,1,A,Chicago Heights city,Illinois,27519,27427,26905
071,17,031,17523,06561,00000,1,A,Crete village (pt.),Illinois,0,0,0
071,17,031,26571,06561,00000,1,A,Flossmoor village (pt.),Illinois,2300,2293,2249
071,17,031,26710,06561,00000,1,A,Ford Heights village,Illinois,1813,1807,1772
071,17,031,30029,06561,00000,1,A,Glenwood village (pt.),Illinois,7703,7678,7535
071,17,031,35879,06561,00000,1,A,Homewood village (pt.),Illinois,8759,8731,8564
071,17,031,42028,06561,00000,1,A,Lansing village (pt.),Illinois,5450,5432,5326
071,17,031,45421,06561,00000,1,A,Lynwood village,Illinois,9101,9081,8978
071,17,031,55938,06561,00000,1,A,Olympia Fields village (pt.),Illinois,490,488,480
071,17,031,57732,06561,00000,1,A,Park Forest village (pt.),Illinois,3072,3061,3002
071,17,031,67769,06561,00000,1,A,Sauk Village village,Illinois,9913,9881,9698
071,17,031,70629,06561,00000,1,A,South Chicago Heights village,Illinois,4016,4001,3924
071,17,031,72520,06561,00000,1,A,Steger village (pt.),Illinois,4107,4093,4014
071,17,031,99990,06561,00000,1,F,Balance of Bloom township,Illinois,1751,1748,1720
061,17,031,00000,07939,00000,0,A,Bremen township,Illinois,107135,106808,104849
071,17,031,06704,07939,00000,1,A,Blue Island city (pt.),Illinois,1354,1350,1326
071,17,031,16691,07939,00000,1,A,Country Club Hills city (pt.),Illinois,9739,9708,9527
071,17,031,17497,07939,00000,1,A,Crestwood village (pt.),Illinois,6452,6433,6325
071,17,031,33383,07939,00000,1,A,Harvey city (pt.),Illinois,1710,1705,1683
071,17,031,33695,07939,00000,1,A,Hazel Crest village (pt.),Illinois,9114,9086,8914
071,17,031,35879,07939,00000,1,A,Homewood village (pt.),Illinois,2116,2110,2069
071,17,031,47007,07939,00000,1,A,Markham city (pt.),Illinois,8337,8310,8156
071,17,031,48892,07939,00000,1,A,Midlothian village,Illinois,14295,14250,13983
071,17,031,54638,07939,00000,1,A,Oak Forest city,Illinois,27403,27314,26793
071,17,031,56640,07939,00000,1,A,Orland Park village (pt.),Illinois,98,97,96
071,17,031,61314,07939,00000,1,A,Posen village (pt.),Illinois,5181,5165,5066
071,17,031,64616,07939,00000,1,A,Robbins village (pt.),Illinois,3898,3893,3845
071,17,031,75484,07939,00000,1,A,Tinley Park village (pt.),Illinois,15687,15641,15354
071,17,031,99990,07939,00000,1,F,Balance of Bremen township,Illinois,1751,1746,1712
061,17,031,00000,10474,00000,0,A,Calumet township,Illinois,18564,18498,18138
071,17,031,06704,10474,00000,1,A,Blue Island city (pt.),Illinois,10143,10106,9908
071,17,031,10513,10474,00000,1,A,Calumet Park village,Illinois,7002,6978,6843
071,17,031,64278,10474,00000,1,A,Riverdale village (pt.),Illinois,1419,1414,1387
071,17,031,99990,10474,00000,1,F,Balance of Calumet township,Illinois,0,0,0
061,17,031,00000,14000,00000,0,F,Chicago city,Illinois,2747231,2741730,2696555
071,17,031,14000,14000,00000,1,A,Chicago city (pt.),Illinois,2747231,2741730,2696555
061,17,031,00000,14364,00000,0,C,Cicero township,Illinois,85180,84864,83161
071,17,031,14351,14364,00000,1,A,Cicero town,Illinois,85180,84864,83161
061,17,031,00000,23243,00000,0,A,Elk Grove township,Illinois,95329,95077,93384
071,17,031,02154,23243,00000,1,A,Arlington Heights village (pt.),Illinois,13745,13707,13465
071,17,031,19642,23243,00000,1,A,Des Plaines city (pt.),Illinois,12307,12273,12054
071,17,031,23256,23243,00000,1,A,Elk Grove Village village (pt.),Illinois,21974,21903,21500
071,17,031,51089,23243,00000,1,A,Mount Prospect village (pt.),Illinois,34084,34010,33358
071,17,031,65338,23243,00000,1,A,Rolling Meadows city (pt.),Illinois,7356,7332,7231
071,17,031,68003,23243,00000,1,A,Schaumburg village (pt.),Illinois,0,0,0
071,17,031,99990,23243,00000,1,F,Balance of Elk Grove township,Illinois,5863,5852,5776
061,17,031,00000,24582,00000,0,F,Evanston city,Illinois,79035,78796,77517
071,17,031,24582,24582,00000,1,A,Evanston city,Illinois,79035,78796,77517
061,17,031,00000,32694,00000,0,A,Hanover township,Illinois,99908,99624,97879
071,17,031,04013,32694,00000,1,A,Bartlett village (pt.),Illinois,17224,17177,16883
071,17,031,23074,32694,00000,1,A,Elgin city (pt.),Illinois,24604,24548,24182
071,17,031,32746,32694,00000,1,A,Hanover Park village (pt.),Illinois,10259,10225,10029
071,17,031,35411,32694,00000,1,A,Hoffman Estates village (pt.),Illinois,5279,5266,5170
071,17,031,68003,32694,00000,1,A,Schaumburg village (pt.),Illinois,2469,2462,2419
071,17,031,70564,32694,00000,1,A,South Barrington village (pt.),Illinois,0,0,0
071,17,031,73157,32694,00000,1,A,Streamwood village (pt.),Illinois,38025,37904,37191
071,17,031,99990,32694,00000,1,F,Balance of Hanover township,Illinois,2048,2042,2005
061,17,031,00000,42808,00000,0,A,Lemont township,Illinois,22671,22661,22436
071,17,031,42795,42808,00000,1,A,Lemont village (pt.),Illinois,17652,17657,17521
071,17,031,57407,42808,00000,1,A,Palos Park village (pt.),Illinois,271,270,269
071,17,031,82049,42808,00000,1,A,Willow Springs village (pt.),Illinois,0,0,0
071,17,031,83245,42808,00000,1,A,Woodridge village (pt.),Illinois,0,0,0
071,17,031,99990,42808,00000,1,F,Balance of Lemont township,Illinois,4748,4734,4646
061,17,031,00000,43120,00000,0,A,Leyden township,Illinois,93025,92721,91421
071,17,031,05248,43120,00000,1,A,Bensenville village (pt.),Illinois,0,0,0
071,17,031,23724,43120,00000,1,A,Elmwood Park village,Illinois,24498,24414,23945
071,17,031,27702,43120,00000,1,A,Franklin Park village,Illinois,18429,18366,18298
071,17,031,48242,43120,00000,1,A,Melrose Park village (pt.),Illinois,2520,2513,2462
